articleId,productCode,supplierId,prodName,productTypeName,graphicalAppearanceNo,graphicalAppearanceName,colourGroupCode,colourGroupName
821336002,821336,1322,Melrose,Dress,1010016,Solid,10,White
821336005,821336,1322,Melrose,Dress,1010001,All over pattern,11,Off White
821338001,821338,3527,Bertie Ballerina,Ballerinas,1010016,Solid,9,Black
821338002,821338,3527,Bertie Ballerina,Ballerinas,1010016,Solid,33,Dark Orange
821395003,821395,1339,Liza thong cotton 3pk,Underwear bottom,1010016,Solid,9,Black
821395005,821395,1339,Ellen 3p thong OC,Underwear bottom,1010016,Solid,9,Black
821395014,821395,1339,Ellen 3p thong,Underwear bottom,1010010,Melange,7,Grey
821397001,821397,1338,Orlando Wireless Abeline,Bra,1010016,Solid,9,Black
821397002,821397,1338,Orlando Wireless Abeline,Bra,1010016,Solid,52,Pink
821397008,821397,1338,Orlando Wireless Abeline,Bra,1010016,Solid,51,Light Pink
821398001,821398,1339,Liza 3p thong micro,Underwear bottom,1010016,Solid,12,Light Beige
821398002,821398,1339,Liza 3p thong micro,Underwear bottom,1010016,Solid,9,Black
821398009,821398,1339,Liza 3p thong micro,Underwear bottom,1010016,Solid,13,Beige
821513002,821513,8316,Go light sports bra,Vest top,1010016,Solid,91,Light Green
821643001,821643,1322,Emily,Dress,1010016,Solid,19,Greenish Khaki
821663002,821663,1322,J Panther,Dress,1010026,Other structure,93,Dark Green
821663003,821663,1322,J Panther,Dress,1010002,Application/3D,9,Black
821673001,821673,3090,H2 Tilda skirt,Skirt,1010004,Check,9,Black
821674001,821674,3090,H2 Dogge shirt,Shirt,1010004,Check,9,Black
821683001,821683,1322,Sparkle,Dress,1010002,Application/3D,9,Black
821731001,821731,1926,J Gigi dress,Dress,1010016,Solid,1,Other
821746001,821746,8310,HAVANA gathering HW tights,Leggings/Tights,1010010,Melange,8,Dark Grey
821750001,821750,4344,Flirty Anja hoop pk,Earring,1010016,Solid,5,Gold
821838001,821838,3509,Penn elastic waist,Belt,1010016,Solid,9,Black
821859001,821859,1344,Britney dress,Dress,1010023,Denim,72,Blue
821911003,821911,1244,Brighton Hooded Short Parka,Jacket,1010016,Solid,19,Greenish Khaki
821992001,821992,3209,Britney baguette cross,Bag,1010016,Solid,9,Black
822017002,822017,5777,HUSKY OVERSHIRT,Shirt,1010004,Check,14,Dark Beige
822031001,822031,6557,TORE woven trousers TVP,Trousers,1010024,Chambray,73,Dark Blue
822031002,822031,6557,TORE woven trousers TVP,Trousers,1010016,Solid,33,Dark Orange
822115001,822115,1676,Pola seamless leggings,Leggings/Tights,1010016,Solid,9,Black
822115004,822115,1676,Pola seamless leggings,Leggings/Tights,1010016,Solid,9,Black
822158001,822158,1310,Athens wrap dress,Dress,1010016,Solid,9,Black
822171001,822171,1310,Tokyo tapeze dress,Dress,1010001,All over pattern,19,Greenish Khaki
822199001,822199,1310,Oslo dress,Dress,1010016,Solid,21,Light Yellow
822199003,822199,1310,Oslo dress,Dress,1010016,Solid,10,White
822199004,822199,1310,Oslo dress,Dress,1010016,Solid,53,Dark Pink
822199005,822199,1310,Oslo dress,Dress,1010016,Solid,9,Black
822201002,822201,1941,Lolo dress,Dress,1010016,Solid,9,Black
822203005,822203,1310,Rome batwing tunic,Dress,1010001,All over pattern,9,Black
822207003,822207,1244,Peckham shacket,Jacket,1010016,Solid,72,Blue
822213003,822213,4321,Tiffany sandal BG,Sandals,1010016,Solid,3,Silver
822238001,822238,3708,Kottla,Sweater,1010016,Solid,73,Dark Blue
822238002,822238,3708,Kottla,Sweater,1010016,Solid,11,Off White
822290001,822290,9986,Tie Tiko Paisly 55mm,Tie,1010022,Jacquard,73,Dark Blue
822311001,822311,1338,Venice wide side thong,Underwear bottom,1010016,Solid,9,Black
822344001,822344,1338,Venice wireless fargo,Slippers,1010016,Solid,9,Black
822344003,822344,1338,Venice wireless fargo,Bra,1010016,Solid,41,Light Red
822355001,822355,3529,Tabatha highshaft,Boots,1010026,Other structure,9,Black
822361001,822361,4345,Cool Ocean necklace,Necklace,1010016,Solid,42,Red
822361002,822361,4345,Cool Ocean necklace,Necklace,1010016,Solid,10,White
822416001,822416,9986,Necklace 2-pack Schaaij,Necklace,1010016,Solid,3,Silver
822556001,822556,1515,Rio RTW Blouse,Blouse,1010016,Solid,10,White
822556002,822556,1515,Rio RTW Blouse,Blouse,1010016,Solid,51,Light Pink
822568001,822568,3944,ELIN BOXY SMALL BAG,Cross-body bag,1010016,Solid,9,Black
822833001,822833,1660,LENNY RIB LEGGINGS,Trousers,1010010,Melange,7,Grey
822888002,822888,8316,Sorbet Sweatshirt,Sweater,1010010,Melange,7,Grey
822895002,822895,1414,Swim skirt,Skirt,1010001,All over pattern,13,Beige
822959001,822959,4242,Scary Spice Swimsuit,Swimsuit,1010016,Solid,9,Black
823060001,823060,1652,DIV Megan party jazz trs,Trousers,1010009,Glittering/Metallic,9,Black
823118001,823118,4242,Ginger Top,Bikini top,1010016,Solid,72,Blue
823118002,823118,4242,Ginger Top,Bikini top,1010017,Stripe,10,White
823140001,823140,1636,Dalila pants,Trousers,1010010,Melange,13,Beige
823165001,823165,4242,Ginger Highwaist,Swimwear bottom,1010016,Solid,72,Blue
823168002,823168,4242,Sporty Spice Highwaist Brazil,Swimwear bottom,1010017,Stripe,72,Blue
823168003,823168,4242,Sporty Spice Highwaist Brazil,Swimwear bottom,1010026,Other structure,10,White
823168004,823168,4242,Sporty Spice Highwaist Brazil,Swimwear bottom,1010016,Solid,73,Dark Blue
823178001,823178,1647,Skylar Twist Price Item,Sweater,1010010,Melange,10,White
823180003,823180,1919,MC Judy top,T-shirt,1010016,Solid,43,Dark Red
823277001,823277,1909,ED Valentine blouse,Blouse,1010001,All over pattern,93,Dark Green
823317001,823317,1322,Rio OPT 2,Dress,1010001,All over pattern,13,Beige
823317002,823317,1322,Rio OPT 2,Dress,1010001,All over pattern,9,Black
823317005,823317,1322,Rio OPT 2,Dress,1010001,All over pattern,12,Light Beige
823324002,823324,1773,Skirt HW,Skirt,1010023,Denim,72,Blue
823330001,823330,1722,Dungaree Relaxed (1),Dungarees,1010023,Denim,72,Blue
823359003,823359,1773,Skirt Marilyn,Skirt,1010023,Denim,72,Blue
823382001,823382,1640,MEGAN LS OL,Top,1010016,Solid,9,Black
823420001,823420,1710,Almond utility jumpsuit,Trousers,1010016,Solid,9,Black
823436001,823436,3509,Lovegood horsebit waist,Belt,1010016,Solid,17,Yellowish Brown
823436002,823436,3509,Lovegood horsebit waist,Belt,1010016,Solid,9,Black
823505001,823505,4242,Lazer Razer Push Up,Bikini top,1010016,Solid,71,Light Blue
823505002,823505,4242,Lazer Razer Push Up,Bikini top,1010016,Solid,9,Black
823518001,823518,4242,+ Jane Swimsuit,Swimsuit,1010026,Other structure,8,Dark Grey
823685002,823685,1334,Jax Melbourne 2pk,Bra,1010010,Melange,6,Light Grey
823791001,823791,1212,Mastiff blazer,Blazer,1010026,Other structure,71,Light Blue
823791006,823791,1212,Mastiff blazer,Blazer,1010026,Other structure,51,Light Pink
823791013,823791,1212,Mastiff blazer,Blazer,1010016,Solid,31,Light Orange
823793002,823793,1660,Magpie dress,Dress,1010016,Solid,9,Black
823827001,823827,4344,Flirty Sandra necklace,Necklace,1010016,Solid,10,White
823941001,823941,4344,Flirty Hjort hoop pk,Earring,1010016,Solid,5,Gold
823956001,823956,4344,Class Cobra hoop pk,Earring,1010016,Solid,5,Gold
823972001,823972,3528,Higgs sandalette,Heeled sandals,1010016,Solid,14,Dark Beige
823999001,823999,1909,Trend Blondie dress,Dress,1010001,All over pattern,9,Black
824016001,824016,8748,BEACH price tanktop,Vest top,1010008,Front print,73,Dark Blue
824031001,824031,3945,MIAMI NYLON VISOR,Hat/brim,1010016,Solid,9,Black
824042001,824042,1644,Salem Body,T-shirt,1010001,All over pattern,9,Black
824062001,824062,1444,Lady Satin,Skirt,1010016,Solid,9,Black
824079001,824079,1636,Conneticut Dress,Dress,1010015,Sequin,53,Dark Pink
824087002,824087,1322,Washington Dress,Dress,1010016,Solid,9,Black
824101002,824101,1322,Bubble Dress,Dress,1010016,Solid,52,Pink
824118001,824118,4242,Take a Hike Unpad Swimsuit,Swimsuit,1010016,Solid,9,Black
824143002,824143,1244,Ray Fur,Jacket,1010016,Solid,9,Black
824148001,824148,1338,Chrissie Padded Soft Bra Opt.2,Bra,1010016,Solid,9,Black
824148002,824148,1338,Chrissie Padded Soft Bra Opt.2,Bra,1010016,Solid,43,Dark Red
824185001,824185,1747,Dallas Slim HW PU TRS,Trousers,1010016,Solid,9,Black
824192001,824192,1322,Anya,Dress,1010001,All over pattern,12,Light Beige
824194003,824194,1747,Utility Joggers,Trousers,1010001,All over pattern,12,Light Beige
824276001,824276,3945,Sheila straw,Hat/brim,1010016,Solid,12,Light Beige
824310001,824310,1626,Bella,Sweater,1010022,Jacquard,12,Light Beige
824352003,824352,1745,Olivia woven Shorts,Shorts,1010001,All over pattern,9,Black
824352006,824352,1745,Olivia HW Pull-On Shorts,Shorts,1010001,All over pattern,73,Dark Blue
824352007,824352,1745,Olivia woven Shorts,Shorts,1010016,Solid,19,Greenish Khaki
824490001,824490,1222,Janita,Blazer,1010004,Check,13,Beige
824490006,824490,1222,Janita,Blazer,1010016,Solid,51,Light Pink
824497001,824497,3709,Olga LL PJ (J) BF,Pyjama set,1010001,All over pattern,51,Light Pink
824499001,824499,1222,Santiago,Blazer,1010004,Check,72,Blue
824526001,824526,1222,Jennifer long,Blazer,1010016,Solid,19,Greenish Khaki
824526003,824526,1222,JENNIFER LONG,Blazer,1010016,Solid,9,Black
824543001,824543,6561,Ruby rubber boot,Boots,1010001,All over pattern,51,Light Pink
824575001,824575,1643,Queen solid,Sweater,1010016,Solid,9,Black
824575002,824575,1643,Queen solid,Sweater,1010016,Solid,10,White
824628004,824628,7616,Elvira s/s top,T-shirt,1010001,All over pattern,52,Pink
824748001,824748,2950,Siri beanie,Hat/beanie,1010016,Solid,6,Light Grey
824764001,824764,1660,ESSENTIAL LOVA LINEN,T-shirt,1010016,Solid,10,White
824764002,824764,1660,ESSENTIAL LOVA LINEN,T-shirt,1010016,Solid,73,Dark Blue
824764005,824764,1660,ESSENTIAL LOVA LINEN,T-shirt,1010016,Solid,42,Red
824764007,824764,1660,ESSENTIAL LOVA LINEN,T-shirt,1010016,Solid,51,Light Pink
824764011,824764,1660,ESSENTIAL LOVA LINEN,T-shirt,1010016,Solid,9,Black
824767001,824767,1660,TORI DRESS,Dress,1010016,Solid,9,Black
824774001,824774,1322,PC Champagne,Dress,1010015,Sequin,12,Light Beige
824778004,824778,1444,Katalina Satin,Skirt,1010001,All over pattern,9,Black
824878008,824878,8718,MEMPHIS SWEATER,Sweater,1010017,Stripe,73,Dark Blue
824905002,824905,1640,Bendela LS,Sweater,1010016,Solid,12,Light Beige
824905003,824905,1640,Bendela LS,Sweater,1010016,Solid,43,Dark Red
824995001,824995,1676,Frugan 2p longsleeve,T-shirt,1010016,Solid,9,Black
824997001,824997,1676,Long leggings 2p,Leggings/Tights,1010016,Solid,9,Black
824999001,824999,1676,Strap top 2p,Vest top,1010016,Solid,9,Black
824999002,824999,1676,Strap top 2p,Vest top,1010016,Solid,12,Light Beige
825084001,825084,8310,Kelly Warpknit tights,Leggings/Tights,1010026,Other structure,9,Black
825107004,825107,5672,Tapered Midprice(1),Trousers,1010023,Denim,73,Dark Blue
825195003,825195,1322,Romantica Dress,Dress,1010001,All over pattern,11,Off White
825195007,825195,1322,Romantica Dress,Dress,1010001,All over pattern,11,Off White
825195008,825195,1322,Romantica Dress,Dress,1010001,All over pattern,9,Black
825312005,825312,1641,Ester dress,Dress,1010016,Solid,13,Beige
825318005,825318,8316,Savannah wrap tank,Vest top,1010016,Solid,10,White
825533001,825533,1773,Shirt Puffy sleeve,Shirt,1010023,Denim,72,Blue
825564001,825564,1660,NIKKI  L/S TOP,Top,1010016,Solid,9,Black
825564003,825564,1660,NIKKI  L/S TOP,Top,1010016,Solid,23,Dark Yellow
825572002,825572,3710,Evelina Padded Soft Top,Bra,1010016,Solid,17,Yellowish Brown
825577002,825577,1660,PIXI TSHIRT DRESS,Dress,1010016,Solid,10,White
825580001,825580,1643,Iris wrap LS,Top,1010016,Solid,9,Black
825580002,825580,1643,Iris wrap LS,Top,1010016,Solid,10,White
825580004,825580,1643,Iris wrap LS,Top,1010016,Solid,21,Light Yellow
825585002,825585,1643,Jennifer trouser,Trousers,1010016,Solid,13,Beige
825585007,825585,1643,Jennifer trouser,Trousers,1010016,Solid,19,Greenish Khaki
825585008,825585,1643,Jennifer trouser,Trousers,1010016,Solid,52,Pink
825597001,825597,3937,DALLAS NW SET,Underwear set,1010008,Front print,7,Grey
825600002,825600,1660,CITRINE DRESS,Dress,1010016,Solid,9,Black
825688002,825688,1626,Dinara,Sweater,1010010,Melange,92,Green
825688004,825688,1626,Dinara(1),Sweater,1010010,Melange,13,Beige
825688005,825688,1626,Dinara(1),Sweater,1010016,Solid,11,Off White
825700003,825700,1722,Fairfax HW,Trousers,1010016,Solid,9,Black
825708001,825708,1313,Wing Dress,Dress,1010016,Solid,9,Black
825719004,825719,1643,Eastwood Tee,T-shirt,1010016,Solid,52,Pink
825720001,825720,1643,Fidde tee(1),T-shirt,1010016,Solid,10,White
825720008,825720,1643,Fidde tee(1),T-shirt,1010016,Solid,9,Black
825728001,825728,1722,Clash HW PU,Trousers,1010016,Solid,9,Black
825733002,825733,1626,Pointer,Sweater,1010016,Solid,11,Off White
825743001,825743,1241,Bella blazer,Blazer,1010004,Check,14,Dark Beige
825771001,825771,1339,Samantha padded soft bralette,Bra,1010016,Solid,9,Black
825771004,825771,1339,Samantha padded soft bralette,Bra,1010010,Melange,7,Grey
825771006,825771,1339,Samantha padded soft bralette,Bra,1010016,Solid,17,Yellowish Brown
825782001,825782,1616,Panda,Sweater,1010016,Solid,51,Light Pink
825782002,825782,1616,Panda,Sweater,1010016,Solid,9,Black
825801001,825801,1543,PEACH PARTY TANK,Vest top,1010016,Solid,9,Black
825811001,825811,1745,Inez HW Loose Denim Shorts,Shorts,1010023,Denim,71,Light Blue
825811004,825811,1745,Inez HW Loose Denim Shorts.,Shorts,1010023,Denim,9,Black
825927004,825927,5672,Skinny Trash Midprice,Trousers,1010023,Denim,10,White
825984001,825984,1343,Rooney Midi Dress,Dress,1010016,Solid,43,Dark Red
826000007,826000,2031,Girlfriend ankle trouser (D),Trousers,1010023,Denim,71,Light Blue
826069005,826069,1745,Ulla HW Utility Woven Shorts,Shorts,1010016,Solid,9,Black
826150004,826150,1643,Megan shorts,Shorts,1010020,Contrast,8,Dark Grey
826164004,826164,1643,Sanna tee dress,Dress,1010016,Solid,19,Greenish Khaki
826203001,826203,1643,GRETA mockneck tank,Vest top,1010016,Solid,9,Black
826203002,826203,1643,GRETA mockneck tank,Vest top,1010016,Solid,10,White
826205001,826205,1643,KLINT tanktop,Vest top,1010016,Solid,9,Black
826211001,826211,1640,Kiwi sweatshirt,Sweater,1010016,Solid,12,Light Beige
826218001,826218,1640,Snipe LS,Top,1010016,Solid,32,Orange
826218002,826218,1640,Snipe LS,Top,1010001,All over pattern,9,Black
826224002,826224,1640,Andie sweatshirt,Sweater,1010005,Colour blocking,10,White
826227001,826227,1640,Brown Body,Top,1010016,Solid,9,Black
826252004,826252,1515,Ciao blouse,Blouse,1010001,All over pattern,13,Beige
826255001,826255,1344,Oxford satin dress,Dress,1010016,Solid,9,Black
826492003,826492,1626,Dame,Sweater,1010022,Jacquard,9,Black
826492004,826492,1626,Dame,Sweater,1010020,Contrast,13,Beige
826492008,826492,1626,Dame,Sweater,1010016,Solid,22,Yellow
826498002,826498,1626,Fletcher,Sweater,1010016,Solid,9,Black
826498003,826498,1626,Fletcher,Sweater,1010010,Melange,13,Beige
826498004,826498,1626,Fletcher,Sweater,1010016,Solid,52,Pink
826500002,826500,1626,Josef,Sweater,1010016,Solid,12,Light Beige
826500007,826500,1626,Josef,Sweater,1010016,Solid,22,Yellow
826505001,826505,3708,Kista,Sweater,1010016,Solid,9,Black
826508001,826508,1666,Eleven top,Top,1010016,Solid,93,Dark Green
826508003,826508,1666,Eleven top,Top,1010016,Solid,73,Dark Blue
826508005,826508,1666,Eleven top,Top,1010016,Solid,72,Blue
826508006,826508,1666,Eleven top,Top,1010016,Solid,51,Light Pink
826508007,826508,1666,Eleven top,Top,1010016,Solid,93,Dark Green
826591002,826591,1640,Tuva LS fast buy,Sweater,1010001,All over pattern,9,Black
826620001,826620,1626,Tiki,Sweater,1010016,Solid,10,White
826646001,826646,1676,Billie high 2p.,T-shirt,1010016,Solid,9,Black
826646002,826646,1676,Billie high 2p.,T-shirt,1010016,Solid,12,Light Beige
826646009,826646,1676,Billie high 2p.,T-shirt,1010010,Melange,12,Light Beige
826674001,826674,1640,KIWI sweatshirt,Sweater,1010016,Solid,19,Greenish Khaki
826776001,826776,1722,Fairfax HW slim,Trousers,1010004,Check,9,Black
826850001,826850,8310,Strong seamless HW tights,Leggings/Tights,1010010,Melange,13,Beige
826955008,826955,1338,Lash brazilian,Underwear bottom,1010016,Solid,93,Dark Green
827083001,827083,8316,Dexter Zebra jaquard,Vest top,1010026,Other structure,9,Black
827219001,827219,1722,Stefani PU Jumpsuit,Jumpsuit/Playsuit,1010018,Treatment,9,Black
827267006,827267,5767,Pat ss bd light solid,Shirt,1010010,Melange,51,Light Pink
827359004,827359,5673,Slim Midprice Shorts,Shorts,1010023,Denim,72,Blue
827370001,827370,1676,Sandrine,Sweater,1010016,Solid,9,Black
827370002,827370,1676,Sandrine,Sweater,1010016,Solid,11,Off White
827370003,827370,1676,Sandrine,Sweater,1010016,Solid,13,Beige
827370011,827370,1676,Sandrine,Sweater,1010010,Melange,72,Blue
827397009,827397,5673,Shorts Slim Lowprice,Shorts,1010023,Denim,9,Black
827411001,827411,4242,Chubba Chubb Highwaist brazili,Swimwear bottom,1010016,Solid,9,Black
827500003,827500,1338,Lash C&S eyelash push,Bra,1010016,Solid,93,Dark Green
827500004,827500,1338,Lash C&S push,Bra,1010016,Solid,9,Black
827632001,827632,1626,Dogtooth,Sweater,1010022,Jacquard,9,Black
827635001,827635,1222,Marais,Blazer,1010016,Solid,9,Black
827635002,827635,1222,Marais,Blazer,1010016,Solid,15,Greyish Beige
827680001,827680,1640,Latte LS,Sweater,1010016,Solid,10,White
827681002,827681,1747,Henry RW Relaxed Denim TRS,Trousers,1010023,Denim,71,Light Blue
827682003,827682,1640,Tuva LS TPP,Top,1010016,Solid,9,Black
827682004,827682,1640,Tuva LS TPP,Top,1010016,Solid,51,Light Pink
827688001,827688,1747,Annika Dungaree,Trousers,1010016,Solid,71,Light Blue
827697001,827697,1422,Louvre,Skirt,1010016,Solid,9,Black
827698001,827698,1422,Metro,Skirt,1010004,Check,9,Black
827704004,827704,1422,Toulouse,Skirt,1010001,All over pattern,14,Dark Beige
827704007,827704,1422,Toulouse,Skirt,1010001,All over pattern,9,Black
827799001,827799,1747,Louis Woven Belted TRS,Trousers,1010016,Solid,9,Black
827799002,827799,1747,Louis Woven Belted TRS,Trousers,1010001,All over pattern,9,Black
827806001,827806,1522,Phoebe Embellished,Blouse,1010016,Solid,9,Black
827907001,827907,1339,Alexis padded softbra,Bra,1010016,Solid,9,Black
827907002,827907,1339,Alexis padded softbra,Bra,1010016,Solid,6,Light Grey
827968001,827968,1676,Antonia heavy t-shirt,T-shirt,1010016,Solid,10,White
827968002,827968,1676,Antonia heavy t-shirt,T-shirt,1010016,Solid,19,Greenish Khaki
827968003,827968,1676,Antonia heavy t-shirt,T-shirt,1010016,Solid,51,Light Pink
827968004,827968,1676,Antonia heavy t-shirt,T-shirt,1010016,Solid,9,Black
827968007,827968,1676,Antonia heavy t-shirt,T-shirt,1010016,Solid,13,Beige
827968021,827968,1676,Antonia heavy t-shirt,T-shirt,1010016,Solid,62,Purple
827972002,827972,4020,CNY Hello zip LH,Sweater,1010016,Solid,32,Orange
828049001,828049,1212,Donna blazer,Blazer,1010016,Solid,51,Light Pink
828049002,828049,1212,Donna blazer,Blazer,1010026,Other structure,6,Light Grey
828050001,828050,1676,Brody long sleeve,Top,1010016,Solid,10,White
828067001,828067,1676,V-neck strap top seamless,Vest top,1010016,Solid,9,Black
828067002,828067,1676,V-neck strap top seamless,Vest top,1010016,Solid,12,Light Beige
828114001,828114,1626,Esmeralda,Sweater,1010005,Colour blocking,9,Black
828114002,828114,1626,Esmeralda,Sweater,1010005,Colour blocking,15,Greyish Beige
828114003,828114,1626,Esmeralda,Sweater,1010005,Colour blocking,52,Pink
828251001,828251,1772,Vintage Straight ankle,Trousers,1010023,Denim,72,Blue
828268002,828268,1666,Oui dress,Dress,1010026,Other structure,9,Black
828295006,828295,1338,Coachella cotton brazilian 2p,Underwear bottom,1010016,Solid,21,Light Yellow
828295008,828295,1338,Coachella cotton brazilian 2p,Underwear bottom,1010016,Solid,9,Black
828306001,828306,8716,NORA FANCY FLARE,Leggings/Tights,1010009,Glittering/Metallic,9,Black
828353004,828353,5828,ELECTRIC REGULAR CREW,Sweater,1010007,Embroidery,13,Beige
828465001,828465,1666,Ella dress,Dress,1010016,Solid,9,Black
828470002,828470,1522,Oyster,Blouse,1010001,All over pattern,12,Light Beige
828536001,828536,1616,Ben zip hoodie,Sweater,1010016,Solid,11,Off White
828652001,828652,1636,Thora top,Top,1010016,Solid,9,Black
828652002,828652,1636,Thora top,Top,1010006,Dot,12,Light Beige
828652004,828652,1636,Thora top,Top,1010006,Dot,9,Black
828718002,828718,4343,2P flat click clack,Hair clip,1010010,Melange,22,Yellow
828771001,828771,4345,Flirty Lassie hoop,Earring,1010016,Solid,10,White
828814001,828814,1722,JP jumpsuit,Jumpsuit/Playsuit,1010016,Solid,14,Dark Beige
828830001,828830,3090,H2 Rosemary shirtdress,Dress,1010001,All over pattern,19,Greenish Khaki
828912004,828912,1610,Monaco long sleeve dress,Top,1010016,Solid,12,Light Beige
828922001,828922,6565,Lockhart set,Garment Set,1010016,Solid,13,Beige
828928001,828928,1636,Cassis,Sweater,1010010,Melange,13,Beige
828930003,828930,1636,Palma body,Bodysuit,1010016,Solid,9,Black
828933001,828933,1636,Mignon body,Top,1010016,Solid,9,Black
828934001,828934,1636,Melba top,Sweater,1010016,Solid,9,Black
828934002,828934,1636,Melba top,Sweater,1010016,Solid,13,Beige
828982001,828982,1636,Monaco,Dress,1010010,Melange,13,Beige
828982004,828982,1636,Monaco,Dress,1010010,Melange,52,Pink
828991001,828991,1322,Barbie,Dress,1010016,Solid,9,Black
828991003,828991,1322,Barbie,Dress,1010016,Solid,93,Dark Green
828992001,828992,1722,PC Drew jumpsuit,Jumpsuit/Playsuit,1010016,Solid,9,Black
829008001,829008,1643,Kristin creasing dress,Dress,1010016,Solid,9,Black
829017008,829017,1322,Husky,Dress,1010016,Solid,9,Black
829045005,829045,1344,Tina dress,Dress,1010001,All over pattern,91,Light Green
829045006,829045,1344,Tina dress,Dress,1010016,Solid,19,Greenish Khaki
829045009,829045,1344,Tina dress,Dress,1010001,All over pattern,9,Black
829078001,829078,1322,Flawless,Dress,1010001,All over pattern,9,Black
829145003,829145,1344,SS London dress,Dress,1010001,All over pattern,9,Black
829147002,829147,1344,SS Ru midi dress,Dress,1010001,All over pattern,53,Dark Pink
829152002,829152,1344,Ss p.3 woven/denim salak,Dress,1010016,Solid,11,Off White
829200009,829200,1640,Andie hood,Hoodie,1010016,Solid,21,Light Yellow
829302001,829302,1636,Pingu spring,Sweater,1010016,Solid,12,Light Beige
829302002,829302,1636,Pingu spring,Sweater,1010016,Solid,9,Black
829439002,829439,1941,12oclock Blouse,Blouse,1010015,Sequin,9,Black
829618006,829618,1338,Coachella Push Melbourne,Bra,1010016,Solid,9,Black
829643001,829643,1244,Salmon basic denim,Jacket,1010023,Denim,72,Blue
829643002,829643,1244,Salmon basic denim,Jacket,1010023,Denim,71,Light Blue
829643003,829643,1244,Salmon basic denim,Jacket,1010023,Denim,9,Black
829643004,829643,1244,Salmon basic denim,Jacket,1010023,Denim,72,Blue
829646009,829646,1244,Loris basic twill,Jacket,1010016,Solid,9,Black
829783005,829783,1641,Amazing  Dress,Dress,1010016,Solid,32,Orange
829845006,829845,1610,Palermo piquet henley,Sweater,1010016,Solid,10,White
829846002,829846,1641,Brienne tulle skirt,Skirt,1010016,Solid,31,Light Orange
829977001,829977,1636,Joli Party tee,T-shirt,1010008,Front print,9,Black
829977002,829977,1636,Joli Party tee,T-shirt,1010008,Front print,9,Black
829977003,829977,1636,Joli Party tee,T-shirt,1010002,Application/3D,43,Dark Red
829991001,829991,1334,Mimosa Dahlia Hipster,Underwear bottom,1010016,Solid,9,Black
829991002,829991,1334,Mimosa Dahlia Hipster,Underwear bottom,1010016,Solid,10,White
829991003,829991,1334,Mimosa Dahlia Hipster,Underwear bottom,1010016,Solid,51,Light Pink
829991004,829991,1334,Mimosa Dahlia Hipster,Underwear bottom,1010016,Solid,71,Light Blue
830016002,830016,1626,Roxy,Sweater,1010005,Colour blocking,6,Light Grey
830016003,830016,1626,Roxy,Sweater,1010005,Colour blocking,13,Beige
830100002,830100,1334,Jax Rib Softtop 2pk,Bra,1010016,Solid,9,Black
830156001,830156,4313,A-band Princess PU Crown,Hair/alice band,1010016,Solid,5,Gold
830185001,830185,1444,Polly Jean PU,Skirt,1010016,Solid,9,Black
830273002,830273,5767,Logan ss aop,Shirt,1010001,All over pattern,9,Black
830280001,830280,5767,DENIM Jon ss aop,Shirt,1010023,Denim,72,Blue
830313001,830313,1919,LOGG Celine dress,Dress,1010016,Solid,52,Pink
830322001,830322,1919,ED Nemo sequin top,Top,1010015,Sequin,9,Black
830360001,830360,3090,H2 Carnation solid,Trousers,1010016,Solid,14,Dark Beige
830487001,830487,1919,ED Ferrari trouser,Trousers,1010016,Solid,9,Black
830489004,830489,1652,DIV Fancy pants,Trousers,1010004,Check,19,Greenish Khaki
830667001,830667,1522,Oyster,Blouse,1010001,All over pattern,9,Black
830732001,830732,4314,FUR WING KIT,Garment Set,1010002,Application/3D,50,Other Pink
830770003,830770,1322,Milk,Dress,1010002,Application/3D,42,Red
830953002,830953,1322,Roxanne,Dress,1010001,All over pattern,9,Black
831063001,831063,1652,DIV Zelda cardigan,Sweater,1010010,Melange,8,Dark Grey
831153001,831153,1949,LOGG Alessandria,Sweater,1010017,Stripe,93,Dark Green
831172001,831172,1722,Gwen PU trousers,Trousers,1010016,Solid,9,Black
831211001,831211,1626,Romana,Sweater,1010016,Solid,9,Black
831211002,831211,1626,Romana,Sweater,1010016,Solid,11,Off White
831269001,831269,1344,Pippy dress,Dress,1010016,Solid,10,White
831282001,831282,1334,Anglaise como OPT2,Bra,1010016,Solid,10,White
831282007,831282,1334,Anglaise como OPT2,Bra,1010016,Solid,9,Black
831369001,831369,1722,Max Jumpsuit,Jumpsuit/Playsuit,1010016,Solid,9,Black
831417002,831417,1909,ED Rio dress,Dress,1010006,Dot,9,Black
831430008,831430,1647,Joy Rouching CK,Sweater,1010016,Solid,81,Light Turquoise
831431001,831431,1909,LOGG Nora boyfriend shirt,Shirt,1010016,Solid,10,White
831460003,831460,1343,Tale Maxi Dress,Dress,1010016,Solid,9,Black
831467001,831467,1338,Venice melbourne,Bra,1010020,Contrast,9,Black
831467002,831467,1338,Venice melbourne,Bra,1010016,Solid,10,White
831547011,831547,1543,GINNY SHIRT,Blouse,1010001,All over pattern,9,Black
831610001,831610,1616,Thumper skirt,Skirt,1010016,Solid,92,Green
831644003,831644,3528,Joa sandalette,Heeled sandals,1010016,Solid,9,Black
831650001,831650,3528,Hypatia sandalette,Heeled sandals,1010016,Solid,10,White
831654001,831654,1201,Astoria Biker,Jacket,1010016,Solid,9,Black
831684001,831684,1201,Charmaine Trench,Jacket,1010016,Solid,12,Light Beige
